#{"t_start": 1541189235.5067694, "env_id": "DartBlockPush-v0"}
r,l,t
0.872171,3,677.436954
0.959174,3,678.052032
0.509171,3,678.563112
0.844483,3,679.150539
0.593556,3,679.697481
0.659586,3,680.276618
0.419953,3,680.821257
0.581991,3,681.340808
0.491808,3,681.94763
0.455434,3,682.502313
0.378621,3,683.024939
0.456003,3,683.605267
0.639279,3,684.16924
0.585215,3,684.711358
0.314914,3,685.32738
0.408947,3,685.912607
0.342361,3,686.419329
0.445507,3,687.037654
0.196296,3,687.590038
0.731291,3,688.160273
0.800438,3,688.77298
0.191265,3,689.285952
0.097285,3,689.835635
0.226724,3,690.362388
-0.067902,3,690.992446
0.823946,3,691.547959
0.337952,3,692.075124
0.570717,3,692.690047
0.584983,3,693.266121
0.844,3,693.832815
0.663189,3,694.485597
0.156663,3,695.068115
-0.077594,3,695.58743
0.793552,3,696.233931
0.473097,3,696.774163
0.84754,3,697.32306
0.246945,3,697.919001
0.597349,3,698.468226
0.561399,3,698.98214
0.157563,3,699.626697
0.409856,3,700.161725
0.336753,3,701.221461
0.667678,3,701.847467
0.084404,3,702.395252
0.287446,3,702.936844
0.865247,3,703.515247
0.908029,3,704.118541
0.859068,3,704.651396
0.664258,3,705.183696
0.148861,3,705.804058
0.305857,3,706.330609
-0.081974,3,706.848226
0.28835,3,707.478402
0.386702,3,708.046215
0.585867,3,708.562338
0.244901,3,709.155602
0.160207,3,709.717468
0.398719,3,710.261154
0.822185,3,710.812316
0.291005,3,711.431134
0.922438,3,711.955523
0.360829,3,712.478299
0.561738,3,713.114341
0.142977,3,713.614296
0.816894,3,714.185457
0.564917,3,714.764667
0.461364,3,715.303925
0.457448,3,715.820834
0.385234,3,716.473794
0.841565,3,716.993145
0.526727,3,717.598649
0.411711,3,718.187031
0.34893,3,718.723464
0.011824,3,719.260203
0.539353,3,719.819632
0.523436,3,720.430606
0.198049,3,720.960945
0.826655,3,721.514054
0.837347,3,722.159619
0.520914,3,722.727679
0.405903,3,723.245339
0.71751,3,723.864618
0.419112,3,724.442674
0.606385,3,725.01261
0.384129,3,726.178099
0.386643,3,726.736622
0.234727,3,727.307922
0.687631,3,727.88675
0.184291,3,728.424097
0.530394,3,729.000229
0.477055,3,729.512518
0.136902,3,730.081882
0.226711,3,730.596346
0.865053,3,731.16911
0.421817,3,731.768452
-0.118467,3,732.33844
0.207544,3,732.870807
0.182715,3,733.481339
0.554055,3,733.991877
0.376268,3,734.52774
0.141162,3,735.128403
0.891757,3,735.654121
-0.110654,3,736.155406
-0.113029,3,736.788728
0.090463,3,737.306198
0.809072,3,737.880416
0.438537,3,738.473979
0.75608,3,739.005426
0.394391,3,739.553114
0.271183,3,740.150095
0.461205,3,740.700249
0.393605,3,741.257379
0.510806,3,741.882324
0.52456,3,742.401391
0.407992,3,742.971002
-0.161487,3,743.496711
0.921595,3,744.104017
0.520161,3,744.616354
0.414471,3,745.151748
0.774467,3,745.744204
0.045744,3,746.31076
0.299451,3,746.863706
0.181282,3,747.449426
0.881515,3,748.022919
0.173636,3,748.543449
0.345001,3,749.140199
0.215282,3,749.691146
0.09569,3,750.844955
0.591299,3,751.476409
0.217146,3,752.003701
0.683637,3,752.529378
-0.053762,3,753.109745
0.5076,3,753.689059
0.592826,3,754.278792
0.968549,3,754.882147
0.375213,3,755.493382
0.662153,3,756.048672
0.012146,3,756.591475
-0.027699,3,757.236433
-0.063319,3,757.796611
0.485968,3,758.409551
0.509377,3,759.024069
0.656104,3,759.562867
0.494148,3,760.110074
0.480797,3,760.65458
0.463212,3,761.275989
0.342512,3,761.784594
0.472483,3,762.321021
0.773629,3,762.995707
-0.111367,3,763.554018
0.905264,3,764.100087
0.407289,3,764.755778
0.409332,3,765.289626
0.450704,3,765.820862
0.340875,3,766.436883
0.511845,3,766.964712
0.430463,3,767.48823
-0.010131,3,768.124563
0.595221,3,768.717091
0.607795,3,769.295208
0.280031,3,769.891099
0.455923,3,770.410107
0.390959,3,770.953213
-0.207756,3,771.493834
0.797008,3,772.112993
0.569299,3,772.658268
-0.148735,3,773.200906
0.33748,3,773.787825
0.293092,3,774.306043
0.459611,3,775.389218
0.668981,3,775.984012
0.609745,3,776.556192
0.525509,3,777.095572
0.168493,3,777.696764
0.357164,3,778.212433
0.608055,3,778.734494
0.417841,3,779.352814
0.665488,3,779.869717
0.558378,3,780.408866
0.352465,3,780.935835
0.673902,3,781.539652
0.455517,3,782.073284
0.567992,3,782.594217
0.250922,3,783.206838
-0.038361,3,783.722434
0.031075,3,784.23296
0.524211,3,784.820156
0.647847,3,785.422844
0.498246,3,785.960406
0.879592,3,786.585861
0.338757,3,787.127149
0.758548,3,787.660263
0.388845,3,788.252853
0.424542,3,788.773807
0.570676,3,789.311966
0.699613,3,789.854746
0.311333,3,790.484682
0.78066,3,790.999501
0.516757,3,791.60631
0.217632,3,792.199602
0.398081,3,792.746151
-0.18053,3,793.267611
0.278253,3,793.884809
-0.286756,3,794.420596
0.121253,3,794.938837
0.871458,3,795.573839
0.006472,3,796.103116
0.076756,3,796.652263
0.194012,3,797.253772
0.425277,3,797.796791
0.234727,3,798.314244
0.533157,3,798.91756
0.805693,3,799.970262
0.646505,3,800.498594
0.397363,3,801.113962
0.582495,3,801.694563
0.290866,3,802.320303
0.673766,3,802.87771
0.532226,3,803.49399
0.902347,3,804.038957
0.557667,3,804.582133
0.78663,3,805.19092
0.278759,3,805.779348
0.464804,3,806.3093
0.650958,3,806.932919
0.544565,3,807.480912
0.622766,3,808.031478
0.341549,3,808.660233
0.032009,3,809.237562
0.566568,3,809.784332
0.153702,3,810.421319
0.863046,3,810.93613
0.348356,3,811.47947
0.329123,3,812.003174
0.828591,3,812.623001
0.829136,3,813.139668
0.789714,3,813.673347
0.451486,3,814.299119
0.914836,3,814.846512
0.403515,3,815.393104
-0.067284,3,816.034906
0.61884,3,816.60782
0.510234,3,817.172278
0.60866,3,817.789545
0.286845,3,818.345122
0.418371,3,818.929105
0.89834,3,819.46144
0.283767,3,820.027615
0.286447,3,820.600494
0.502898,3,821.131681
0.208936,3,821.737098
0.500472,3,822.26404
0.54068,3,822.814555
0.732602,3,823.40885
0.720018,3,824.00377
0.078108,3,825.106508
0.706848,3,825.716869
0.110714,3,826.250516
0.499104,3,826.779201
0.285581,3,827.393632
0.375077,3,827.984339
0.693704,3,828.529932
0.684112,3,829.177147
0.344635,3,829.72081
0.430877,3,830.308734
0.608804,3,830.9974
0.884537,3,831.604975
0.611231,3,832.154452
-0.037265,3,832.698648
0.427656,3,833.314387
0.400501,3,833.875733
0.477108,3,834.405823
0.421823,3,835.008005
0.540629,3,835.583442
0.461551,3,836.119177
-0.038404,3,836.727635
0.508986,3,837.265222
0.83491,3,837.787105
0.548634,3,838.412321
0.758578,3,838.946685
0.618365,3,839.542682
0.421984,3,840.207239
0.354497,3,840.770575
0.205016,3,841.419617
0.430689,3,841.966247
0.55483,3,842.621243
0.03119,3,843.179038
0.9372,3,843.720654
0.645948,3,844.32516
0.698407,3,844.865304
0.574422,3,845.429284
-0.109917,3,846.029291
0.236578,3,846.584943
0.538797,3,847.225266
0.656611,3,847.903563
0.561241,3,848.46547
0.834748,3,849.033819
0.426272,3,850.169869
0.429796,3,850.717421
0.490938,3,851.261899
0.697325,3,851.885724
-0.041426,3,852.452256
0.305821,3,852.983398
0.323136,3,853.628217
0.157663,3,854.171712
0.268341,3,854.730618
0.005868,3,855.304302
0.146285,3,855.891041
0.60914,3,856.459494
0.680302,3,856.999643
0.055783,3,857.648293
0.617052,3,858.165794
0.305481,3,858.699818
0.130099,3,859.301055
0.267143,3,859.807657
0.658843,3,860.373731
0.629785,3,861.027089
0.754559,3,861.574359
0.250057,3,862.109367
0.314924,3,862.713408
0.467583,3,863.268252
0.117258,3,863.823249
0.327854,3,864.354562
0.253507,3,864.951894
0.696683,3,865.479085
0.369874,3,866.015616
0.293355,3,866.634416
0.12906,3,867.160944
0.766664,3,867.753432
0.644498,3,868.371676
0.324795,3,868.909861
0.287305,3,869.478905
0.27043,3,870.089048
0.370792,3,870.61632
0.240299,3,871.126656
0.176913,3,871.742954
0.407851,3,872.310342
0.428184,3,872.813229
0.796302,3,873.400223
0.026027,3,874.039341
0.511561,3,875.077477
0.200415,3,875.630677
0.58207,3,876.24182
-0.069034,3,876.76564
0.837823,3,877.304835
0.711631,3,877.919051
0.649662,3,878.47431
0.395835,3,879.000129
0.672765,3,879.598096
0.376431,3,880.189238
-0.070435,3,880.723318
0.047661,3,881.332948
0.387737,3,881.864009
-0.12185,3,882.397737
-0.164324,3,882.977083
0.646373,3,883.500298
0.497369,3,884.031106
0.605683,3,884.622541
0.627844,3,885.168883
0.603318,3,885.727204
0.101519,3,886.271648
0.408738,3,886.906927
0.747956,3,887.466754
0.71161,3,887.986782
0.53115,3,888.561912
0.194288,3,889.10449
0.465662,3,889.621768
0.373114,3,890.259653
0.418853,3,890.797562
0.222861,3,891.330557
0.367087,3,891.953262
0.393514,3,892.503135
0.859153,3,893.051918
0.658801,3,893.619293
0.602012,3,894.144699
0.462163,3,894.68579
0.043487,3,895.226474
0.79445,3,895.827139
0.428089,3,896.367017
0.53969,3,896.868825
0.141423,3,897.470024
0.613817,3,897.986607
0.112676,3,898.550834
0.647139,3,899.686532
0.42887,3,900.22623
0.510089,3,900.784606
0.072855,3,901.370624
-0.074692,3,901.880399
0.504328,3,902.443449
0.314154,3,903.064792
0.39005,3,903.595962
0.407554,3,904.139853
0.430862,3,904.73151
-0.225884,3,905.262714
0.847672,3,905.814099
0.242124,3,906.349803
0.376506,3,906.960364
-0.014479,3,907.496543
0.773732,3,908.043126
0.490382,3,908.640431
0.172727,3,909.217532
-0.011294,3,909.764545
0.405027,3,910.347885
0.659944,3,910.907987
0.062905,3,911.439551
0.647399,3,912.055669
0.31119,3,912.621373
0.823382,3,913.137252
0.836723,3,913.762418
0.741892,3,914.27417
0.342873,3,914.817581
0.477945,3,915.409755
0.630825,3,915.950135
0.504931,3,916.458032
0.51986,3,917.031271
0.466012,3,917.649341
0.493324,3,918.185004
0.408219,3,918.698573
0.682783,3,919.285901
0.722415,3,919.82282
0.502319,3,920.359849
0.613813,3,920.980635
0.481006,3,921.512179
0.54116,3,922.096056
0.233386,3,922.699821
0.177083,3,923.755934
0.533867,3,924.286811
0.173444,3,924.922524
0.310866,3,925.434931
0.539725,3,925.976679
0.479838,3,926.563343
0.697229,3,927.089263
0.424066,3,927.607323
-0.322005,3,928.232055
0.129427,3,928.776949
0.866835,3,929.391397
0.445217,3,929.950108
0.395032,3,930.557323
0.446737,3,931.126441
0.413325,3,931.65898
0.243513,3,932.280781
0.699607,3,932.81005
0.507563,3,933.358207
0.090386,3,933.970472
0.603917,3,934.508732
0.578431,3,935.026443
0.364992,3,935.597857
0.266333,3,936.119916
0.517497,3,936.639606
0.515574,3,937.175594
0.408622,3,937.790962
0.275445,3,938.30999
-0.131898,3,938.823453
0.970378,3,939.417936
0.051757,3,939.964441
0.643262,3,940.482979
0.904546,3,941.094944
0.370724,3,941.617586
0.495248,3,942.127095
0.374836,3,942.729833
0.713756,3,943.268605
0.585985,3,943.798579
-0.038839,3,944.387918
0.483024,3,944.929091
0.277049,3,945.472115
0.215176,3,946.070137
0.788307,3,946.595219
0.184617,3,947.173976
0.285273,3,948.268192
0.169152,3,948.876663
0.399767,3,949.415546
0.580121,3,949.939625
0.5162,3,950.595578
0.324604,3,951.13158
0.53733,3,951.64318
0.175708,3,952.273275
0.507529,3,952.824111
0.482233,3,953.343382
0.960487,3,953.943844
-0.154428,3,954.47943
0.902424,3,954.977851
0.399907,3,955.597325
0.405397,3,956.143815
0.292773,3,956.661998
0.317233,3,957.265573
0.224979,3,957.797862
0.591696,3,958.326371
0.604225,3,958.922803
0.44248,3,959.453376
0.875909,3,959.958509
0.398265,3,960.554337
0.289796,3,961.175888
0.63236,3,961.707038
0.40526,3,962.245912
0.143065,3,962.837215
0.281473,3,963.443578
0.712904,3,963.960679
0.11573,3,964.54535
0.38337,3,965.059002
0.096745,3,965.57166
0.420703,3,966.174964
0.292233,3,966.68825
0.505953,3,967.233138
0.505305,3,967.84113
0.190925,3,968.376091
0.346729,3,968.949714
0.804132,3,969.541577
0.586716,3,970.075585
0.64333,3,970.605577
0.349608,3,971.13331
0.250282,3,971.744848
0.306551,3,972.788578
0.135404,3,973.331983
0.339913,3,973.966261
0.676617,3,974.524895
0.787053,3,975.078074
0.465075,3,975.70664
0.855912,3,976.229732
0.524952,3,976.784155
0.703675,3,977.379492
0.678157,3,977.924435
0.462063,3,978.438393
0.887465,3,979.035517
0.616416,3,979.556999
0.558836,3,980.083668
0.456397,3,980.617543
0.464503,3,981.246113
0.793112,3,981.765608
0.36528,3,982.292398
-0.102483,3,982.907951
0.488443,3,983.43373
0.357425,3,983.961289
0.324785,3,984.549654
0.393641,3,985.093508
0.450292,3,985.616801
0.972201,3,986.216058
0.799679,3,986.768081
0.330783,3,987.277911
0.035379,3,987.891719
0.43394,3,988.432257
0.19839,3,988.952731
0.379892,3,989.47733
0.731387,3,990.101962
0.055547,3,990.677091
0.379944,3,991.206478
0.801,3,991.81312
0.359771,3,992.326277
0.567613,3,992.882681
0.554849,3,993.495851
0.367353,3,994.031918
0.702487,3,994.554901
0.4987,3,995.164887
0.613356,3,995.715117
0.784464,3,996.775371
0.777855,3,997.45018
0.102934,3,997.971549
0.877758,3,998.477895
0.156486,3,999.091019
0.370713,3,999.608434
0.14287,3,1000.119842
0.376523,3,1000.697994
0.64998,3,1001.232559
0.337717,3,1001.795813
0.642938,3,1002.446882
0.580297,3,1003.014486
0.148181,3,1003.534424
0.367803,3,1004.186971
0.173756,3,1004.741577
0.267677,3,1005.287328
0.089387,3,1005.845769
-0.016261,3,1006.444321
0.234657,3,1006.960183
0.28994,3,1007.508856
0.581076,3,1008.084445
0.451876,3,1008.61849
0.916266,3,1009.164033
0.145753,3,1009.7606
0.599121,3,1010.29426
0.325293,3,1010.831476
0.871673,3,1011.463224
0.838276,3,1011.988214
0.889657,3,1012.535909
0.422822,3,1013.161883
0.301592,3,1013.713823
0.400442,3,1014.248559
0.321316,3,1014.842988
-0.162269,3,1015.374609
0.248278,3,1015.901406
0.879308,3,1016.501188
0.485508,3,1017.022532
0.584162,3,1017.540017
0.161521,3,1018.130681
0.221872,3,1018.730827
0.386004,3,1019.265707
0.206326,3,1019.826675
0.168069,3,1020.438051
0.242999,3,1021.485378
0.703248,3,1022.006993
0.430858,3,1022.631175
0.253853,3,1023.161751
0.620755,3,1023.696664
0.424439,3,1024.356712
0.619774,3,1024.891846
0.407159,3,1025.409475
0.69146,3,1026.017959
0.340925,3,1026.575016
0.364918,3,1027.094374
0.641948,3,1027.677779
0.490441,3,1028.198087
0.401453,3,1028.755559
0.476408,3,1029.331507
-0.056653,3,1029.880298
0.431415,3,1030.400641
0.187764,3,1031.036697
0.141762,3,1031.553656
0.265616,3,1032.116293
0.937346,3,1032.637673
0.692653,3,1033.232244
0.481142,3,1033.739426
0.105582,3,1034.313184
0.490829,3,1034.889518
0.548425,3,1035.447408
0.497164,3,1035.950415
0.807523,3,1036.576887
0.893338,3,1037.111873
0.852992,3,1037.62818
0.042706,3,1038.226811
0.348152,3,1038.736043
0.051464,3,1039.280358
0.218876,3,1039.853223
0.695951,3,1040.383456
0.733261,3,1040.951778
0.364265,3,1041.566246
0.830018,3,1042.076949
0.594466,3,1042.58904
0.461877,3,1043.154257
0.353256,3,1043.730847
0.316296,3,1044.281317
0.565459,3,1044.794707
0.153047,3,1045.951053
0.855926,3,1046.496159
0.544719,3,1047.03164
0.803963,3,1047.648331
0.302863,3,1048.187761
0.376477,3,1048.720421
-0.040468,3,1049.329569
0.041228,3,1049.861959
0.685905,3,1050.422889
0.505431,3,1051.025446
0.411909,3,1051.619666
0.53882,3,1052.170254
0.492231,3,1052.760445
0.830844,3,1053.280925
0.50224,3,1053.793034
0.365268,3,1054.354489
0.531929,3,1054.976763
0.349608,3,1055.494137
0.512117,3,1056.046292
0.698464,3,1056.68237
0.909291,3,1057.235374
0.551736,3,1057.753689
0.457487,3,1058.361445
-0.031883,3,1058.893371
0.0804,3,1059.430867
0.288884,3,1060.037272
0.121063,3,1060.561388
-0.102858,3,1061.095216
-0.077733,3,1061.704396
0.063764,3,1062.227396
0.452728,3,1062.779292
0.452164,3,1063.30252
0.140403,3,1063.92369
0.407015,3,1064.517514
0.09727,3,1065.019254
0.586737,3,1065.662838
0.493725,3,1066.194657
0.483832,3,1066.734408
0.298166,3,1067.337407
0.56927,3,1067.862878
0.388061,3,1068.398134
0.560872,3,1068.980771
0.513656,3,1070.036867
0.418527,3,1070.619679
0.295418,3,1071.235374
0.450192,3,1071.781587
0.682551,3,1072.344454
0.436633,3,1072.85094
0.522189,3,1073.465881
0.36864,3,1074.054569
0.500825,3,1074.630101
0.652396,3,1075.260026
0.36083,3,1075.846009
0.336193,3,1076.397543
0.625421,3,1077.011001
0.5366,3,1077.523394
0.914348,3,1078.050682
0.68485,3,1078.67382
0.206888,3,1079.194417
0.613327,3,1079.709898
0.471865,3,1080.299941
0.757012,3,1080.866493
0.797514,3,1081.377849
0.537502,3,1082.019873
-0.016376,3,1082.575811
0.407814,3,1083.107078
0.37137,3,1083.637895
0.39946,3,1084.254581
0.294811,3,1084.787949
0.641223,3,1085.331819
0.353732,3,1085.929132
-0.119067,3,1086.503514
0.379254,3,1087.049521
0.331938,3,1087.682514
0.320403,3,1088.251673
0.557889,3,1088.783747
0.791643,3,1089.360955
0.052417,3,1089.907694
0.432966,3,1090.430943
-0.146099,3,1091.018762
0.631518,3,1091.567436
0.540748,3,1092.106439
0.588703,3,1092.715293
0.133939,3,1093.254825
0.300648,3,1093.799882
0.241155,3,1094.909712
0.765986,3,1095.427955
-0.235826,3,1095.962633
0.470189,3,1096.515859
0.77789,3,1097.128659
0.547418,3,1097.696757
0.958838,3,1098.244443
0.83456,3,1098.838017
0.31911,3,1099.376638
-0.252335,3,1099.911053
0.645094,3,1100.553089
0.623822,3,1101.077526
-0.147926,3,1101.610125
0.604581,3,1102.246801
0.68083,3,1102.754941
0.590766,3,1103.281121
-0.143483,3,1103.90869
0.695534,3,1104.46292
0.856038,3,1104.995402
0.606278,3,1105.585799
0.285057,3,1106.131401
0.271126,3,1106.643459
0.492962,3,1107.257508
0.338091,3,1107.799743
0.193501,3,1108.327377
0.554075,3,1108.845576
0.258535,3,1109.459476
0.527671,3,1109.986095
0.382322,3,1110.513803
0.560832,3,1111.140548
0.13856,3,1111.666106
0.409939,3,1112.240354
0.495619,3,1112.851659
0.133802,3,1113.387226
0.581426,3,1113.933063
0.187175,3,1114.531745
0.559984,3,1115.080204
-0.11331,3,1115.628933
0.452666,3,1116.233851
0.736504,3,1116.782862
0.293555,3,1117.305163
0.406881,3,1117.844523
0.23876,3,1118.45193
0.462782,3,1119.521986
0.577205,3,1120.044159
-0.030833,3,1120.661711
-0.000209,3,1121.240283
-0.170508,3,1121.790787
0.678337,3,1122.386713
0.589335,3,1122.915171
-0.081772,3,1123.447343
0.73434,3,1124.035419
0.01558,3,1124.587575
-0.194005,3,1125.125946
0.720586,3,1125.77004
0.494098,3,1126.284186
0.183473,3,1126.831249
0.32658,3,1127.445496
0.178714,3,1127.989481
0.544139,3,1128.531361
0.703908,3,1129.16248
0.637219,3,1129.69213
0.682509,3,1130.239673
0.257975,3,1130.846024
0.736967,3,1131.355908
0.826276,3,1131.902694
0.611892,3,1132.424255
0.482612,3,1133.029945
-0.054845,3,1133.617156
0.882217,3,1134.126951
0.804652,3,1134.738407
0.533362,3,1135.314579
0.72745,3,1135.846398
0.311406,3,1136.458147
0.096815,3,1136.955065
0.243189,3,1137.486185
0.673885,3,1138.090484
0.227141,3,1138.622399
0.360064,3,1139.186683
0.324749,3,1139.820402
0.418493,3,1140.379719
0.356,3,1140.930859
0.729394,3,1141.585371
0.332592,3,1142.098186
0.670361,3,1142.619362
0.574799,3,1143.682128
0.635487,3,1144.289209
-0.104538,3,1144.860674
0.250546,3,1145.390126
0.385264,3,1145.991965
-0.226595,3,1146.566281
-0.1931,3,1147.141928
-0.225225,3,1147.732462
0.909808,3,1148.250128
0.474379,3,1148.772578
0.659969,3,1149.373461
0.599292,3,1149.907695
0.217425,3,1150.452506
0.571867,3,1150.995167
0.558455,3,1151.630601
0.419316,3,1152.144725
0.77602,3,1152.662084
-0.034141,3,1153.262423
0.771686,3,1153.800941
0.043277,3,1154.33117
0.279791,3,1154.971322
0.349064,3,1155.496461
0.527241,3,1156.056204
0.746831,3,1156.641487
0.828258,3,1157.161862
0.73399,3,1157.743928
0.556013,3,1158.354002
0.09664,3,1158.894526
0.042098,3,1159.41881
0.897501,3,1159.956216
0.222429,3,1160.562264
0.372389,3,1161.069181
0.199306,3,1161.623833
0.427608,3,1162.207216
0.77836,3,1162.734215
0.579632,3,1163.243354
0.179865,3,1163.831429
0.890753,3,1164.364196
0.095502,3,1164.889801
0.399744,3,1165.504971
0.680304,3,1166.021128
0.497246,3,1166.591635
0.41565,3,1167.156301
0.177919,3,1168.348205
0.445079,3,1168.877181
0.239416,3,1169.431772
0.060401,3,1170.026715
0.377815,3,1170.605304
0.222843,3,1171.160975
0.9263,3,1171.768119
0.508106,3,1172.292965
0.604081,3,1172.809461
0.558414,3,1173.437027
0.63101,3,1174.043046
0.435839,3,1174.585604
0.630091,3,1175.095479
0.745334,3,1175.727111
0.873543,3,1176.264195
0.512109,3,1176.840428
0.466499,3,1177.443828
0.5535,3,1177.975386
-0.101366,3,1178.504586
0.734609,3,1179.091202
0.534752,3,1179.650419
0.692796,3,1180.193504
0.666994,3,1180.79287
0.684652,3,1181.34006
0.256355,3,1181.880307
0.107292,3,1182.500076
0.345992,3,1183.039556
0.616706,3,1183.594094
0.601442,3,1184.143987
0.816744,3,1184.803481
0.590311,3,1185.369507
0.607557,3,1185.92439
0.304797,3,1186.519095
0.578834,3,1187.052606
0.277158,3,1187.586585
0.362786,3,1188.210897
0.598234,3,1188.753216
0.738692,3,1189.289058
0.505772,3,1189.925182
0.52365,3,1190.469804
0.311554,3,1190.997844
0.857772,3,1191.615732
0.01878,3,1192.14882
0.9021,3,1193.279664
-0.180674,3,1193.808196
0.30597,3,1194.446903
0.544246,3,1194.997295
0.659463,3,1195.562648
0.326231,3,1196.170337
0.752184,3,1196.729161
0.396523,3,1197.299473
0.397872,3,1197.937131
0.754268,3,1198.488353
0.078577,3,1199.03272
0.419384,3,1199.628924
0.251186,3,1200.142976
0.720498,3,1200.671773
0.504675,3,1201.296668
-0.183331,3,1201.865855
0.219657,3,1202.39314
-0.075477,3,1202.919374
0.875098,3,1203.572217
0.418887,3,1204.131805
0.316117,3,1204.66111
0.166731,3,1205.264333
0.380288,3,1205.811972
0.291426,3,1206.346665
0.404777,3,1206.971394
0.685493,3,1207.52418
0.297532,3,1208.077846
0.587616,3,1208.721569
0.786397,3,1209.280309
0.491369,3,1209.84448
0.618127,3,1210.484669
0.438178,3,1211.052299
0.447488,3,1211.59816
0.86687,3,1212.117579
0.615164,3,1212.747952
0.648129,3,1213.298997
0.207447,3,1213.84453
0.202269,3,1214.479142
0.26074,3,1215.008666
0.884518,3,1215.577249
0.790283,3,1216.191185
0.552068,3,1216.754163
0.354991,3,1217.862758
0.483573,3,1218.423944
0.453325,3,1219.025146
0.564867,3,1219.597644
0.655247,3,1220.130784
0.472254,3,1220.761671
-0.037094,3,1221.341381
0.369862,3,1221.877402
0.755915,3,1222.48201
0.475117,3,1223.018936
0.254756,3,1223.554389
0.48349,3,1224.165618
0.67874,3,1224.71858
0.883503,3,1225.285352
0.707614,3,1225.927809
0.400139,3,1226.505375
0.30013,3,1227.022465
0.687678,3,1227.543045
0.77451,3,1228.172576
0.035896,3,1228.72716
-0.099892,3,1229.260243
0.681074,3,1229.866752
0.075644,3,1230.394003
0.528653,3,1230.930903
0.58925,3,1231.528919
0.974385,3,1232.096298
0.813716,3,1232.640835
0.460613,3,1233.235966
0.361852,3,1233.766976
0.386264,3,1234.272705
0.898936,3,1234.941536
0.561513,3,1235.477682
0.596975,3,1236.056983
0.626909,3,1236.716497
0.298405,3,1237.26739
0.166188,3,1237.810283
0.430366,3,1238.451011
0.310372,3,1239.007855
0.867428,3,1239.544693
0.627979,3,1240.182109
0.830616,3,1240.756073
0.3166,3,1241.294157
0.119646,3,1241.786504
0.733585,3,1242.960727
0.33209,3,1243.498691
0.719346,3,1244.049507
0.707668,3,1244.713233
0.71061,3,1245.230054
0.629804,3,1245.786009
0.625134,3,1246.412555
0.514914,3,1247.012672
0.62777,3,1247.531115
-0.082827,3,1248.113281
-0.129829,3,1248.711604
0.191618,3,1249.256478
0.162086,3,1249.774736
0.4389,3,1250.39779
0.344803,3,1250.917784
0.376748,3,1251.418263
-0.04527,3,1252.095819
0.495885,3,1252.614015
0.288514,3,1253.147563
0.397624,3,1253.765513
0.813197,3,1254.284519
0.511638,3,1254.815896
0.205123,3,1255.417197
0.723698,3,1255.990102
0.643843,3,1256.513062
-0.286863,3,1257.161348
0.351419,3,1257.707142
0.506306,3,1258.272606
0.27011,3,1258.824428
0.790403,3,1259.432915
0.419122,3,1259.966354
0.235143,3,1260.53836
-0.247421,3,1261.17596
0.723444,3,1261.695512
0.329155,3,1262.241385
0.226622,3,1262.850991
0.332321,3,1263.389046
0.542704,3,1263.916005
0.423769,3,1264.548327
-0.11382,3,1265.124719
0.262638,3,1265.645281
0.754177,3,1266.200142
0.504263,3,1266.806364
0.540173,3,1267.85022
0.140466,3,1268.381434
0.76505,3,1269.014964
0.500828,3,1269.591768
0.556173,3,1270.143763
-0.106884,3,1270.719092
0.43398,3,1271.258673
0.590257,3,1271.779502
0.389827,3,1272.388102
0.759892,3,1272.929929
0.453563,3,1273.504521
0.620028,3,1274.114496
0.944347,3,1274.700411
0.855369,3,1275.23368
0.056628,3,1275.886131
0.79398,3,1276.447096
0.106162,3,1276.969745
-0.026954,3,1277.491858
-0.045081,3,1278.115961
0.565342,3,1278.644696
0.33779,3,1279.206175
0.926313,3,1279.811025
0.281461,3,1280.372662
0.333411,3,1280.874416
0.296775,3,1281.485712
0.37014,3,1282.024713
0.048272,3,1282.610979
0.751512,3,1283.2555
0.634501,3,1283.774783
0.750496,3,1284.308636
0.612899,3,1284.957234
0.593338,3,1285.496948
0.511431,3,1286.061256
0.406659,3,1286.623532
0.185492,3,1287.260122
0.852726,3,1287.803467
0.284942,3,1288.325892
0.197277,3,1288.972739
0.617706,3,1289.543139
0.19306,3,1290.079743
0.586603,3,1290.723547
-0.013803,3,1291.308838
0.377954,3,1292.431636
0.684882,3,1293.027051
0.477854,3,1293.574621
0.296782,3,1294.085207
0.096491,3,1294.672901
0.633383,3,1295.197643
0.567518,3,1295.718222
0.557372,3,1296.320336
0.428582,3,1296.880962
0.546088,3,1297.423147
0.466881,3,1297.925075
0.641665,3,1298.519383
0.468714,3,1299.036205
0.147995,3,1299.554138
0.740403,3,1300.187826
0.130063,3,1300.72765
0.510683,3,1301.287194
0.87083,3,1301.886902
0.416769,3,1302.434701
0.306914,3,1303.028562
0.951184,3,1303.63803
0.474142,3,1304.18989
0.453611,3,1304.726325
0.739381,3,1305.291841
0.357942,3,1305.970657
0.418946,3,1306.532896
0.744247,3,1307.035525
0.18269,3,1307.643682
0.775371,3,1308.215365
0.030323,3,1308.751249
0.045779,3,1309.385718
0.625333,3,1309.918814
0.950941,3,1310.491082
0.479279,3,1311.098022
0.745662,3,1311.62177
0.806121,3,1312.132663
0.888181,3,1312.648102
0.136788,3,1313.258631
0.52131,3,1313.799107
0.231312,3,1314.316371
0.294773,3,1314.895783
0.464191,3,1315.470295
0.56014,3,1316.05848
0.214532,3,1317.305683
-0.399208,3,1317.844277
