#{"t_start": 1541189235.4604826, "env_id": "DartBlockPush-v0"}
r,l,t
0.283445,3,1316.244261
0.422256,3,1317.483536
0.283449,3,1318.032345
-0.026745,3,1318.563731
0.639376,3,1319.183334
0.418362,3,1319.723266
0.790213,3,1320.276077
0.393917,3,1320.87315
0.20798,3,1321.430014
0.641911,3,1321.952605
0.501061,3,1322.57485
0.587247,3,1323.133112
0.62474,3,1323.663399
0.911595,3,1324.332201
0.550532,3,1324.868949
0.641019,3,1325.436568
0.232106,3,1325.973702
0.120183,3,1326.586058
0.289535,3,1327.152499
0.188738,3,1327.668346
0.479617,3,1328.306481
0.333678,3,1328.840556
0.641364,3,1329.438166
0.40858,3,1330.018827
0.322246,3,1330.51893
0.390595,3,1331.095778
0.457639,3,1331.697607
-0.030072,3,1332.260863
0.159142,3,1332.851355
0.558487,3,1333.456293
0.536137,3,1333.985157
0.472528,3,1334.572572
0.048777,3,1335.102707
0.60887,3,1335.714797
0.381015,3,1336.29921
0.077523,3,1336.861232
0.540439,3,1337.516036
0.766257,3,1338.043969
0.763641,3,1338.577932
0.18127,3,1339.195221
0.475042,3,1339.733442
0.786138,3,1340.311565
0.500552,3,1340.946954
0.793246,3,1342.017481
0.53986,3,1342.547085
0.189267,3,1343.087584
0.297548,3,1343.704121
0.50094,3,1344.251355
0.378419,3,1344.791678
0.576152,3,1345.375362
0.471106,3,1345.896842
0.331187,3,1346.467103
0.126582,3,1347.08443
0.457914,3,1347.637719
0.667986,3,1348.201476
0.456115,3,1348.803101
0.707327,3,1349.356558
0.583643,3,1349.883197
0.214241,3,1350.497903
0.647838,3,1351.028336
0.549124,3,1351.546559
0.155287,3,1352.164408
0.353636,3,1352.684618
0.297279,3,1353.208563
0.232566,3,1353.851561
0.072778,3,1354.400003
0.259523,3,1354.960304
0.531867,3,1355.549068
0.866032,3,1356.08593
0.558976,3,1356.615758
-0.050305,3,1357.176427
0.220048,3,1357.814369
-0.212704,3,1358.337965
0.17925,3,1358.904827
0.339962,3,1359.493302
0.93617,3,1360.00568
0.639804,3,1360.524571
0.703467,3,1361.166349
0.754956,3,1361.691755
0.557014,3,1362.261331
0.191934,3,1362.827125
0.591239,3,1363.365968
0.899083,3,1363.907287
0.550936,3,1364.471019
0.090015,3,1365.126515
0.750368,3,1365.691549
0.359663,3,1366.744364
0.663475,3,1367.342194
0.173222,3,1367.864134
0.503757,3,1368.393377
0.548802,3,1368.992765
0.591213,3,1369.512216
0.063702,3,1370.079329
0.15023,3,1370.722255
0.791264,3,1371.264471
0.751918,3,1371.797534
0.140679,3,1372.425111
0.285284,3,1372.987864
0.517605,3,1373.522466
0.593193,3,1374.049629
0.508061,3,1374.624815
0.442331,3,1375.147138
0.752966,3,1375.673784
0.693377,3,1376.3093
0.409618,3,1376.834111
0.768375,3,1377.377156
-0.213034,3,1377.974311
0.736782,3,1378.503578
0.650773,3,1379.010807
0.096915,3,1379.605138
-0.020731,3,1380.1109
0.613272,3,1380.634856
-0.018055,3,1381.250498
0.77046,3,1381.811497
0.338835,3,1382.312913
0.334926,3,1382.855545
0.292476,3,1383.457677
0.492228,3,1384.010785
0.667806,3,1384.538444
0.65239,3,1385.16609
0.479805,3,1385.689365
0.795488,3,1386.215449
0.260615,3,1386.834966
0.641159,3,1387.397833
0.309728,3,1387.912405
0.840989,3,1388.603834
0.12612,3,1389.145916
0.252281,3,1389.711345
0.42743,3,1390.295324
0.854078,3,1391.37574
0.57604,3,1391.936947
0.423915,3,1392.466916
0.440178,3,1393.136551
-0.158182,3,1393.696189
0.691021,3,1394.237252
0.828647,3,1394.868573
0.851299,3,1395.419234
0.497354,3,1395.948537
-0.039263,3,1396.583742
0.303467,3,1397.136984
0.876777,3,1397.652877
0.555138,3,1398.282577
0.115757,3,1398.822513
0.560812,3,1399.356354
0.054463,3,1399.98352
0.256364,3,1400.52168
0.461151,3,1401.075348
0.559204,3,1401.710363
0.430747,3,1402.25475
0.611908,3,1402.802729
0.321516,3,1403.339307
0.437256,3,1403.953368
0.23261,3,1404.464885
0.612315,3,1404.983114
0.64142,3,1405.574795
0.386302,3,1406.110902
0.639526,3,1406.658267
0.117859,3,1407.290457
0.723022,3,1407.84446
0.463601,3,1408.428976
0.028764,3,1409.044802
0.634247,3,1409.599085
0.539686,3,1410.129486
0.567878,3,1410.661036
0.288117,3,1411.280092
0.080697,3,1411.861475
0.802248,3,1412.427364
0.301386,3,1413.032416
0.115894,3,1413.609341
0.175909,3,1414.142223
0.134357,3,1414.732502
0.087515,3,1415.810983
-0.071812,3,1416.356038
0.45183,3,1416.899821
0.360003,3,1417.494856
-0.119317,3,1418.03779
0.71011,3,1418.567706
0.000457,3,1419.187513
0.401617,3,1419.701821
0.56747,3,1420.236808
0.500479,3,1420.837919
0.466051,3,1421.360764
0.432425,3,1421.912605
0.526776,3,1422.525019
0.684761,3,1423.039462
0.594005,3,1423.554663
0.269706,3,1424.143833
0.630499,3,1424.730544
0.279589,3,1425.259684
0.075353,3,1425.769317
0.513111,3,1426.401652
0.30769,3,1426.930542
0.315711,3,1427.486388
0.062292,3,1428.073327
0.543318,3,1428.62371
0.162626,3,1429.145375
0.75255,3,1429.740109
0.07561,3,1430.313858
0.600039,3,1430.859032
0.57858,3,1431.465862
0.033303,3,1432.014848
0.599118,3,1432.547052
0.484478,3,1433.198589
0.237035,3,1433.756965
0.057568,3,1434.305725
0.523248,3,1434.829497
0.5883,3,1435.431624
0.393236,3,1435.964587
0.372202,3,1436.492137
0.326728,3,1437.103626
0.750362,3,1437.65601
0.309039,3,1438.202129
0.858502,3,1438.799374
0.339949,3,1439.3524
0.161132,3,1440.444795
0.371465,3,1441.025668
0.743191,3,1441.554356
0.426472,3,1442.070903
0.475332,3,1442.689135
-0.029299,3,1443.22246
0.203395,3,1443.74595
0.525053,3,1444.385532
0.407545,3,1444.934563
0.545193,3,1445.507663
0.81533,3,1446.127318
0.378485,3,1446.683011
0.26817,3,1447.225586
0.696411,3,1447.795791
0.66366,3,1448.409893
0.396802,3,1448.952368
0.632906,3,1449.484486
0.521351,3,1450.12043
0.358622,3,1450.649464
0.248912,3,1451.228696
0.347596,3,1451.817733
0.475715,3,1452.335219
0.136389,3,1452.901735
0.71149,3,1453.478165
0.530718,3,1454.044398
0.26387,3,1454.604424
0.63098,3,1455.231426
0.452179,3,1455.7362
0.839157,3,1456.300859
0.017378,3,1456.829404
0.362068,3,1457.436409
0.466928,3,1457.985525
-0.168656,3,1458.556527
0.701732,3,1459.204402
0.449232,3,1459.732031
0.410807,3,1460.236685
0.478471,3,1460.904076
0.667304,3,1461.426367
0.325133,3,1462.035879
0.545318,3,1462.676663
-0.067922,3,1463.199554
0.129378,3,1463.731384
0.852139,3,1464.293644
0.906078,3,1465.415024
0.38563,3,1465.94652
0.360919,3,1466.489987
0.462717,3,1467.116372
0.657072,3,1467.622989
0.541262,3,1468.17801
0.655064,3,1468.78127
0.247333,3,1469.313188
0.824707,3,1469.909242
0.612084,3,1470.496514
0.097636,3,1471.049268
0.487732,3,1471.587831
0.197966,3,1472.20489
0.483549,3,1472.762787
-0.096661,3,1473.302059
0.270621,3,1473.853071
0.728046,3,1474.484423
0.312517,3,1475.028266
0.433406,3,1475.584565
0.784871,3,1476.236801
0.492864,3,1476.783986
0.837262,3,1477.314863
0.153363,3,1477.957456
0.404622,3,1478.481638
0.450128,3,1479.010622
0.412703,3,1479.612975
0.331386,3,1480.128522
0.087607,3,1480.643112
0.399449,3,1481.252671
0.424723,3,1481.765741
0.504252,3,1482.355541
0.255314,3,1482.929916
0.299025,3,1483.553656
0.463761,3,1484.112589
0.177837,3,1484.646602
0.610037,3,1485.283232
0.418733,3,1485.810369
-0.154128,3,1486.328243
0.405496,3,1486.929888
0.724536,3,1487.465921
0.232316,3,1488.054848
0.39951,3,1488.72984
0.643374,3,1489.804624
0.279517,3,1490.357517
0.746131,3,1490.969895
0.195983,3,1491.513106
0.373117,3,1492.036585
0.677011,3,1492.667456
0.626665,3,1493.21488
0.458031,3,1493.770615
0.462748,3,1494.372356
0.68053,3,1494.885905
0.605552,3,1495.420233
0.751048,3,1495.960229
0.893794,3,1496.565253
0.535626,3,1497.07825
0.680436,3,1497.622272
0.15031,3,1498.234229
0.061086,3,1498.740436
-0.028907,3,1499.329973
0.241215,3,1499.974581
0.311931,3,1500.482183
0.660984,3,1501.050014
-0.044178,3,1501.660732
0.297759,3,1502.202098
0.304105,3,1502.763288
0.629931,3,1503.356602
0.289575,3,1503.968164
-0.135678,3,1504.492623
0.356821,3,1505.078036
0.169634,3,1505.706774
0.115057,3,1506.244179
0.672153,3,1506.795604
0.730053,3,1507.435411
0.192795,3,1507.971806
0.754124,3,1508.534311
0.428704,3,1509.143943
0.118505,3,1509.689188
0.674005,3,1510.262842
0.017514,3,1510.889461
0.746915,3,1511.424337
0.620534,3,1511.99706
0.215971,3,1512.535704
0.472637,3,1513.196718
0.017802,3,1513.743897
0.334583,3,1514.839187
0.528359,3,1515.46013
0.271112,3,1515.986633
0.753605,3,1516.510222
0.469938,3,1517.091192
0.218574,3,1517.615035
0.616958,3,1518.159644
0.123557,3,1518.709221
0.617395,3,1519.323385
0.539973,3,1519.889383
0.41028,3,1520.412361
0.420225,3,1521.000895
0.166992,3,1521.549725
-0.104882,3,1522.064656
0.628911,3,1522.694911
0.114562,3,1523.240472
0.513792,3,1523.770873
0.5807,3,1524.357738
0.072981,3,1524.875526
0.554619,3,1525.387283
0.457582,3,1526.023307
0.315639,3,1526.588643
0.794861,3,1527.1343
0.258516,3,1527.66583
0.560064,3,1528.277804
0.845548,3,1528.819578
0.810535,3,1529.354802
0.599966,3,1529.929982
0.18398,3,1530.443233
0.069789,3,1530.994458
0.352941,3,1531.593549
-0.258476,3,1532.132264
0.472965,3,1532.686358
0.36825,3,1533.294152
0.474737,3,1533.826206
0.511774,3,1534.365528
0.429906,3,1534.985647
0.321772,3,1535.498567
0.269807,3,1536.025938
0.499477,3,1536.626519
0.571896,3,1537.167705
0.574014,3,1537.678695
0.269202,3,1538.323284
0.059303,3,1539.373246
0.646149,3,1539.93061
0.225113,3,1540.482265
0.410537,3,1541.074642
0.320899,3,1541.602869
0.809639,3,1542.170069
0.669543,3,1542.741731
0.743286,3,1543.280586
0.751983,3,1543.820407
0.282934,3,1544.460212
0.349343,3,1545.00854
0.211324,3,1545.54095
0.804956,3,1546.162144
0.359296,3,1546.700499
0.828478,3,1547.242011
0.365789,3,1547.852334
0.539352,3,1548.389139
0.489385,3,1548.918325
0.484481,3,1549.440355
0.879065,3,1550.066854
0.547265,3,1550.608623
0.782504,3,1551.13155
0.63232,3,1551.788104
0.313543,3,1552.305672
0.124171,3,1552.869986
0.690679,3,1553.503882
0.246243,3,1554.08943
0.293745,3,1554.633605
0.478089,3,1555.22049
0.267074,3,1555.752291
0.786499,3,1556.275563
0.50075,3,1556.894224
0.699483,3,1557.428044
0.448366,3,1557.937791
0.801563,3,1558.538019
0.608273,3,1559.058957
0.187322,3,1559.651986
0.755593,3,1560.270301
0.356489,3,1560.819136
0.257242,3,1561.359503
0.288859,3,1561.889516
0.787486,3,1562.517701
0.530058,3,1563.69634
0.32154,3,1564.273587
0.47353,3,1564.899214
0.311215,3,1565.486982
-0.043061,3,1566.019137
0.469991,3,1566.651292
0.422976,3,1567.180144
0.873896,3,1567.736916
0.628234,3,1568.316059
0.484595,3,1568.860075
0.36124,3,1569.423675
0.455256,3,1570.010598
-0.301084,3,1570.616987
0.624935,3,1571.184269
0.74227,3,1571.703447
0.503536,3,1572.317923
0.534475,3,1572.877283
0.494368,3,1573.409651
0.940569,3,1574.02318
0.20201,3,1574.554075
0.755473,3,1575.118108
-0.017435,3,1575.738769
0.460006,3,1576.265217
0.55799,3,1576.783167
0.77726,3,1577.380762
0.692484,3,1577.913311
0.803302,3,1578.465195
0.514392,3,1579.069463
0.547188,3,1579.594258
-0.126551,3,1580.121623
0.318359,3,1580.735047
0.559457,3,1581.323974
0.454067,3,1581.821862
0.57145,3,1582.350324
0.541218,3,1582.97817
0.86587,3,1583.498392
0.775971,3,1584.047432
-0.06184,3,1584.706786
0.692087,3,1585.251852
0.3094,3,1585.787127
0.697695,3,1586.399899
0.781063,3,1586.951503
0.762288,3,1587.45153
0.473827,3,1588.539985
-0.085949,3,1589.15689
0.270391,3,1589.71246
0.390643,3,1590.239812
0.419639,3,1590.850428
0.090733,3,1591.394173
0.442405,3,1591.951465
0.738637,3,1592.519205
0.351306,3,1593.066418
0.849453,3,1593.592347
0.69752,3,1594.180421
0.318317,3,1594.743113
0.77554,3,1595.291181
0.348178,3,1595.904487
0.279756,3,1596.440394
0.31143,3,1597.02544
0.158457,3,1597.623842
0.653403,3,1598.179216
0.260554,3,1598.716927
0.319756,3,1599.258239
0.632134,3,1599.861512
0.704016,3,1600.406189
0.297405,3,1600.968207
0.153445,3,1601.591296
0.734871,3,1602.136669
0.456922,3,1602.658269
0.239024,3,1603.231463
0.640083,3,1603.758847
0.565476,3,1604.331271
0.597287,3,1604.868361
0.601042,3,1605.523302
0.458102,3,1606.091213
0.702239,3,1606.648612
0.437245,3,1607.291978
0.150203,3,1607.850767
0.482227,3,1608.441585
0.57539,3,1609.065495
0.617226,3,1609.620147
0.199182,3,1610.165022
0.574419,3,1610.793154
0.140776,3,1611.343793
0.139014,3,1611.874726
0.210968,3,1612.38821
0.552872,3,1613.509578
0.464475,3,1614.062156
0.608211,3,1614.58734
0.737482,3,1615.190042
0.011102,3,1615.709898
0.694272,3,1616.263596
0.319846,3,1616.855437
0.430258,3,1617.396964
0.8668,3,1617.964022
0.732183,3,1618.580557
-0.060024,3,1619.134895
0.283621,3,1619.710367
0.936188,3,1620.373477
0.659475,3,1620.884682
0.432261,3,1621.474242
0.070069,3,1622.100148
0.167405,3,1622.619474
0.725434,3,1623.181134
0.834325,3,1623.790176
0.362137,3,1624.362311
0.593364,3,1624.925842
0.519778,3,1625.451229
0.582026,3,1626.04621
0.655997,3,1626.588383
0.270257,3,1627.186762
0.763773,3,1627.809779
0.562882,3,1628.351493
0.239832,3,1628.912177
-0.042091,3,1629.54633
0.348244,3,1630.114225
0.635572,3,1630.671749
0.394909,3,1631.2832
0.098104,3,1631.864688
0.438547,3,1632.370297
0.213281,3,1632.88105
0.215645,3,1633.495428
0.402662,3,1634.067619
0.712717,3,1634.583982
0.461657,3,1635.238877
0.020663,3,1635.743582
0.39875,3,1636.305679
0.309581,3,1636.905596
-0.179764,3,1637.961229
0.626216,3,1638.488422
0.693663,3,1639.163993
0.243912,3,1639.682228
0.468921,3,1640.256645
0.697117,3,1640.841466
0.372533,3,1641.407771
0.293248,3,1641.940849
0.670832,3,1642.54521
0.344423,3,1643.101501
0.299737,3,1643.664824
0.41941,3,1644.218356
0.834668,3,1644.831618
0.110524,3,1645.395071
0.091563,3,1645.914613
0.792387,3,1646.513375
0.355061,3,1647.075788
0.206508,3,1647.612121
0.466024,3,1648.217027
0.141559,3,1648.773303
0.279467,3,1649.318601
0.381631,3,1649.956244
0.421606,3,1650.496083
0.823911,3,1651.028998
0.518642,3,1651.629417
0.282959,3,1652.158522
0.297474,3,1652.67608
0.573738,3,1653.318156
0.029851,3,1653.856526
0.281779,3,1654.421737
0.751741,3,1655.029676
0.614286,3,1655.646068
0.659411,3,1656.176389
0.141576,3,1656.722692
0.079204,3,1657.373992
0.908046,3,1657.900505
0.480013,3,1658.410587
0.562064,3,1659.051443
0.669286,3,1659.573754
0.408661,3,1660.169505
0.558903,3,1660.793956
0.253022,3,1661.33535
0.328408,3,1661.865235
0.333678,3,1663.024849
0.499352,3,1663.555045
0.67005,3,1664.098923
0.416096,3,1664.638851
0.530171,3,1665.23819
0.128526,3,1665.787852
0.185701,3,1666.335041
0.329297,3,1666.959769
0.521694,3,1667.507453
0.868357,3,1668.0765
0.230984,3,1668.713311
0.215557,3,1669.309993
0.269495,3,1669.90237
0.415737,3,1670.499342
0.891774,3,1671.048746
0.318347,3,1671.576649
0.057044,3,1672.146466
0.775104,3,1672.759733
0.57021,3,1673.301696
0.818648,3,1673.820951
-0.128621,3,1674.454741
0.18364,3,1674.986689
0.473962,3,1675.546551
0.322473,3,1676.151302
0.5088,3,1676.703471
0.547734,3,1677.253623
0.454007,3,1677.856753
0.303128,3,1678.398036
0.281581,3,1678.914912
0.369618,3,1679.481812
0.345041,3,1680.138047
0.428505,3,1680.682615
0.736097,3,1681.273205
0.20313,3,1681.907881
0.538394,3,1682.466719
0.199721,3,1683.000362
0.829557,3,1683.643821
0.425444,3,1684.251493
0.540017,3,1684.790709
0.348684,3,1685.382849
0.580582,3,1685.935974
0.19872,3,1686.467239
0.476345,3,1687.065069
0.653428,3,1688.209955
0.418041,3,1688.750897
0.734383,3,1689.275784
0.494416,3,1689.910613
0.792095,3,1690.487622
0.800058,3,1691.052678
0.205136,3,1691.653927
0.489666,3,1692.194744
0.457201,3,1692.73778
0.248502,3,1693.335326
0.432981,3,1693.870751
0.436846,3,1694.422247
0.059113,3,1695.01027
0.78141,3,1695.586068
0.610009,3,1696.119163
0.110494,3,1696.714298
0.209129,3,1697.303433
0.697811,3,1697.848945
0.837852,3,1698.486938
0.444681,3,1698.994585
0.670234,3,1699.525853
0.386984,3,1700.07648
0.059635,3,1700.704972
0.032623,3,1701.254316
0.584162,3,1701.782117
0.426312,3,1702.400332
-0.079802,3,1702.954414
0.526917,3,1703.484672
0.35776,3,1704.096842
0.613127,3,1704.640217
0.345543,3,1705.1702
-0.026723,3,1705.813113
0.967134,3,1706.350405
0.641823,3,1706.875895
0.524664,3,1707.497706
0.259228,3,1708.032266
0.470456,3,1708.559582
0.473822,3,1709.185064
0.056905,3,1709.735285
0.488146,3,1710.285471
0.681584,3,1710.861972
0.424314,3,1711.477942
0.461043,3,1712.515158
0.107114,3,1713.047476
0.527527,3,1713.655552
0.381937,3,1714.182003
0.218305,3,1714.762189
0.32629,3,1715.386833
0.327292,3,1715.918009
0.755012,3,1716.471413
0.169857,3,1717.141827
0.697918,3,1717.685776
0.275672,3,1718.210325
0.431013,3,1718.757452
0.552653,3,1719.343475
0.618146,3,1719.88396
-0.013447,3,1720.443633
0.265006,3,1721.0503
0.655752,3,1721.574282
0.205686,3,1722.108223
0.476802,3,1722.682911
0.344399,3,1723.225542
0.179205,3,1723.764018
0.603318,3,1724.374763
0.549698,3,1724.926034
0.685913,3,1725.492232
0.037407,3,1726.06754
0.562143,3,1726.682428
0.159979,3,1727.269902
0.449624,3,1727.798626
0.330989,3,1728.400174
0.07658,3,1728.897822
-0.091642,3,1729.422158
0.428039,3,1730.047365
0.497066,3,1730.584914
0.417131,3,1731.114387
0.423446,3,1731.71503
0.545173,3,1732.247519
0.546343,3,1732.813127
0.170369,3,1733.401882
0.226488,3,1733.944199
0.55206,3,1734.463569
0.633582,3,1734.993036
0.358789,3,1735.627635
0.572599,3,1736.15864
0.370582,3,1737.292869
0.778605,3,1737.916005
0.818761,3,1738.454843
0.075679,3,1738.984686
-0.193557,3,1739.582561
0.891683,3,1740.149148
0.315016,3,1740.749717
0.87294,3,1741.430392
0.343241,3,1741.99696
0.592687,3,1742.560725
0.187061,3,1743.110107
0.242955,3,1743.733307
0.603839,3,1744.263978
0.769664,3,1744.814615
0.271698,3,1745.419953
0.052267,3,1745.957031
0.337944,3,1746.562547
0.415199,3,1747.159136
0.587467,3,1747.692991
0.534527,3,1748.258076
0.203388,3,1748.857643
0.350601,3,1749.391927
-0.204087,3,1749.916569
0.478473,3,1750.538842
0.457969,3,1751.094691
0.558325,3,1751.659724
0.657327,3,1752.293447
-0.050852,3,1752.842128
0.900092,3,1753.384674
0.380219,3,1753.990582
0.110614,3,1754.4946
0.627882,3,1755.069584
0.549269,3,1755.627601
0.328282,3,1756.253842
0.484231,3,1756.808811
0.018654,3,1757.338679
0.286759,3,1757.991419
0.180339,3,1758.553627
0.619647,3,1759.107428
0.503493,3,1759.74068
0.585116,3,1760.276275
0.220334,3,1760.824278
-0.008128,3,1761.430369
0.284045,3,1762.501857
0.412664,3,1763.046417
0.404604,3,1763.57904
0.694566,3,1764.21603
0.787222,3,1764.796123
0.233489,3,1765.345108
0.222572,3,1765.944362
0.273546,3,1766.499306
0.485592,3,1767.028335
0.027071,3,1767.701998
0.071269,3,1768.293435
0.667094,3,1768.844462
0.623073,3,1769.465043
0.53728,3,1769.98641
0.633802,3,1770.580042
0.57506,3,1771.189411
0.734932,3,1771.716049
0.83086,3,1772.273275
0.414444,3,1772.906818
0.957814,3,1773.471492
0.387551,3,1773.985053
0.514659,3,1774.53238
0.007604,3,1775.165306
0.081604,3,1775.733634
0.561713,3,1776.258907
0.808632,3,1776.89048
0.879626,3,1777.444624
0.701443,3,1778.047441
0.232699,3,1778.623548
0.478447,3,1779.17168
0.597834,3,1779.75736
0.325996,3,1780.379331
0.672495,3,1780.912282
0.145266,3,1781.48709
0.785643,3,1782.022362
-0.030833,3,1782.659891
0.795448,3,1783.178523
0.425575,3,1783.742415
0.571613,3,1784.350724
0.518997,3,1784.905774
0.770009,3,1785.447429
0.345926,3,1786.06189
0.383085,3,1787.184778
0.364684,3,1787.707525
-0.194265,3,1788.340512
0.36099,3,1788.88765
0.435224,3,1789.447962
0.755528,3,1790.0502
0.585619,3,1790.628956
0.541756,3,1791.199275
0.014514,3,1791.833448
0.956931,3,1792.393039
0.5412,3,1792.923823
0.717543,3,1793.535215
0.534153,3,1794.099274
0.751316,3,1794.611095
0.767168,3,1795.194672
0.473429,3,1795.797171
0.424596,3,1796.35038
0.591532,3,1796.876343
0.59908,3,1797.497934
0.430038,3,1798.043823
0.328659,3,1798.591382
0.401427,3,1799.241637
0.758469,3,1799.812531
0.012149,3,1800.383472
0.58076,3,1801.011596
0.844775,3,1801.568061
0.628669,3,1802.133997
0.658879,3,1802.666374
0.759107,3,1803.32546
0.422869,3,1803.880312
0.040651,3,1804.446196
0.503452,3,1805.045399
0.89098,3,1805.603513
0.274216,3,1806.16011
0.858967,3,1806.784314
0.478783,3,1807.335126
0.123791,3,1807.88389
0.709809,3,1808.497981
-0.099975,3,1809.140839
0.524413,3,1809.694245
0.581777,3,1810.323453
-0.07136,3,1810.854188
0.184652,3,1811.371326
0.541121,3,1812.45176
0.07114,3,1813.089884
0.744292,3,1813.645635
0.206686,3,1814.22016
0.774182,3,1814.847974
0.198918,3,1815.396122
0.642022,3,1815.929976
0.05609,3,1816.548062
0.257194,3,1817.078073
0.320838,3,1817.639341
0.169647,3,1818.254169
0.79823,3,1818.815527
0.878604,3,1819.380678
0.665743,3,1819.912586
0.624057,3,1820.507712
0.71738,3,1821.074932
-0.191565,3,1821.599475
0.61198,3,1822.251157
0.496935,3,1822.796476
0.789058,3,1823.343283
0.482228,3,1823.946152
0.109071,3,1824.468631
0.418674,3,1824.987569
0.214899,3,1825.633858
0.58363,3,1826.164355
0.396117,3,1826.721411
0.542616,3,1827.318907
0.33098,3,1827.85566
0.469643,3,1828.427021
0.377363,3,1828.969555
0.506537,3,1829.64503
0.145322,3,1830.203608
0.326233,3,1830.743711
0.576563,3,1831.357449
0.45807,3,1831.88542
0.718313,3,1832.45549
0.339404,3,1833.077275
0.437381,3,1833.644405
0.418346,3,1834.179938
0.394694,3,1834.793526
-0.110709,3,1835.374124
0.142169,3,1835.906978
0.346529,3,1836.545204
0.334446,3,1837.640163
0.74004,3,1838.276006
0.442925,3,1838.85123
0.498381,3,1839.475565
0.406078,3,1840.043558
0.135935,3,1840.574308
0.792407,3,1841.167012
0.348172,3,1841.705371
0.245648,3,1842.300019
0.482077,3,1842.945287
0.192308,3,1843.513911
0.804717,3,1844.065583
0.177183,3,1844.648571
0.251045,3,1845.206491
-0.04096,3,1845.768072
0.200047,3,1846.371104
0.407532,3,1846.909818
0.854718,3,1847.449605
0.797051,3,1848.026402
0.033511,3,1848.679239
0.861417,3,1849.219523
0.318431,3,1849.765975
0.082029,3,1850.385242
0.666013,3,1850.936258
0.469964,3,1851.487838
0.64695,3,1852.07563
0.483009,3,1852.620947
0.348915,3,1853.184839
-0.180607,3,1853.79833
0.348179,3,1854.386796
0.340986,3,1854.947644
0.775483,3,1855.565151
0.76775,3,1856.12424
0.519103,3,1856.677164
0.123441,3,1857.255337
0.665789,3,1857.921914
0.576756,3,1858.487864
-0.036972,3,1859.023107
0.615838,3,1859.660642
0.404339,3,1860.249353
0.032527,3,1860.820219
-0.031145,3,1861.428763
0.412897,3,1862.489402
0.118425,3,1863.017688
0.810667,3,1863.606524
0.334482,3,1864.148739
0.045446,3,1864.709843
0.475427,3,1865.222375
0.672609,3,1865.829702
0.240998,3,1866.386114
0.229783,3,1866.92006
0.419558,3,1867.576191
0.611352,3,1868.105783
0.203068,3,1868.637602
0.692681,3,1869.265766
0.77392,3,1869.821577
0.361393,3,1870.431084
0.890897,3,1871.035111
0.335784,3,1871.594928
0.064075,3,1872.141946
0.674498,3,1872.737386
0.794428,3,1873.266771
0.24171,3,1873.803042
0.365688,3,1874.405087
0.095506,3,1874.961828
0.2599,3,1875.48891
0.497181,3,1876.016649
0.936241,3,1876.637042
0.430681,3,1877.180496
0.348492,3,1877.744776
0.864017,3,1878.343792
0.717447,3,1878.867891
0.485466,3,1879.397827
0.460465,3,1879.999243
0.291484,3,1880.522757
0.382782,3,1881.055663
0.41951,3,1881.699721
0.887833,3,1882.244348
0.505098,3,1882.766558
0.345064,3,1883.336608
0.377365,3,1883.946544
0.493071,3,1884.475492
0.784549,3,1885.020476
0.337518,3,1885.649994
0.481614,3,1886.184149
0.735479,3,1887.230824
0.687704,3,1887.855724
0.463143,3,1888.384653
0.65577,3,1888.943377
0.787807,3,1889.53537
0.466903,3,1890.068994
0.446585,3,1890.591257
0.185149,3,1891.197803
0.394188,3,1891.717077
0.324964,3,1892.272874
0.54259,3,1892.809992
0.381804,3,1893.451242
0.561284,3,1894.067483
0.131155,3,1894.59331
0.098163,3,1895.233834
0.451281,3,1895.78963
0.709333,3,1896.323081
0.591836,3,1896.917324
0.718276,3,1897.508011
0.054553,3,1898.09797
0.629163,3,1898.687979
0.237727,3,1899.215109
0.478431,3,1899.765867
0.540766,3,1900.370431
0.301167,3,1900.990048
-0.061499,3,1901.583278
0.642546,3,1902.094444
0.446209,3,1902.708622
0.632987,3,1903.265939
0.279642,3,1903.870056
0.397542,3,1904.46318
0.296102,3,1905.020693
0.556954,3,1905.583177
0.632013,3,1906.186609
0.352098,3,1906.717185
0.44953,3,1907.22531
0.871204,3,1907.849725
0.495083,3,1908.403922
0.506057,3,1908.925493
0.4687,3,1909.503114
0.35442,3,1910.094355
0.812786,3,1910.660756
0.640913,3,1911.217658
0.256863,3,1912.347382
0.488636,3,1912.894569
0.499024,3,1913.472635
0.083546,3,1914.092855
0.828382,3,1914.650935
0.044466,3,1915.189358
0.694374,3,1915.783938
0.22559,3,1916.33351
0.015442,3,1916.874255
0.496106,3,1917.430789
0.732973,3,1918.087128
0.626426,3,1918.656693
0.432105,3,1919.202549
0.506636,3,1919.818918
0.514637,3,1920.358119
0.2486,3,1920.9418
0.849561,3,1921.552485
0.198746,3,1922.088455
0.506163,3,1922.649688
0.833603,3,1923.269199
0.813202,3,1923.796686
0.474152,3,1924.34661
0.492187,3,1924.929729
0.407451,3,1925.469699
0.463657,3,1926.00707
0.693712,3,1926.547835
0.377239,3,1927.201495
0.477306,3,1927.716821
0.572814,3,1928.245181
0.81246,3,1928.846245
0.215554,3,1929.414669
-0.045336,3,1930.019615
0.027271,3,1930.647073
0.591121,3,1931.185746
0.686055,3,1931.727287
0.650591,3,1932.392387
0.623175,3,1932.93964
0.316643,3,1933.47968
0.255529,3,1934.077458
0.559178,3,1934.618623
0.300094,3,1935.155014
0.064769,3,1935.706968
0.495005,3,1936.819866
0.842332,3,1937.370223
